,child_id,ATV_8,ATV_9,ATV_10,ATV_11,ATV_12,ATV_13,ATV_14,ATV_15,ATV_16,ATV_17,ATV_18,ATT_8,ATT_9,ATT_10,ATT_11,ATT_12,ATT_13,ATT_14,ATT_15,ATT_16,ATT_17,ATT_18
9133,1000253460,1291.2499999999998,1335.0,1401.25,1468.7499999999995,1544.2499999999995,1602.250000000001,1621.0000000000002,1628.2499999999995,1645.0000000000007,1650.0000000000002,1649.9999999999995,302.49999999999983,306.24999999999994,406.25000000000057,458.7499999999999,500.2499999999999,578.7500000000005,619.75,653.7499999999998,668.2500000000002,685.0000000000002,768.7499999999998
9139,1000253488,1326.6666666666672,1383.333333333334,1435.0,1509.583333333333,1605.6666666666654,1655.416666666666,1665.8333333333326,1669.9999999999995,1670.0000000000007,1672.916666666667,1677.9166666666667,285.0000000000002,311.66666666666674,349.16666666666663,395.66666666666663,457.16666666666646,512.4999999999999,570.8333333333335,608.7499999999999,600.4166666666669,590.0000000000001,613.3333333333331
9140,1000253492,1261.2499999999995,1300.0,1339.9999999999998,1394.9999999999995,1469.9999999999998,1557.500000000001,1613.75,1632.4999999999995,1661.2500000000005,1681.2500000000005,1688.7499999999995,236.24999999999991,263.75,288.7500000000001,321.25,371.24999999999994,448.7500000000001,492.5,513.5,560.7499999999999,571.2500000000002,554.9999999999998
9143,1000253510,1347.5,1402.5000000000002,1467.5000000000005,1537.5000000000002,1585.0000000000005,1615.0,1635.0,1640.0000000000002,1650.0,1660.0000000000005,1660.0,327.5000000000001,367.5000000000001,407.5000000000001,465.0,512.5000000000002,535.0,540.0000000000001,549.9999999999999,565.0,574.9999999999999,580.0000000000001
9144,1000253513,1339.9999999999995,1414.9999999999998,1490.0,1520.999999999999,1585.9999999999995,1613.999999999999,1614.9999999999995,1645.0,1624.0,1634.9999999999995,1639.9999999999995,404.9999999999999,499.9999999999999,563.9999999999998,642.9999999999999,653.9999999999998,819.9999999999998,878.9999999999998,909.9999999999999,913.0,917.9999999999999,998.9999999999998
9147,1000253532,1276.6666666666665,1316.6666666666663,1354.9999999999998,1406.666666666667,1468.3333333333335,1536.6666666666672,1613.3333333333333,1666.666666666667,1693.3333333333333,1700.0,1696.6666666666658,270.0,305.0,344.9999999999998,365.3333333333334,409.33333333333326,463.33333333333314,523.3333333333335,588.3333333333331,623.3333333333337,630.0000000000001,636.6666666666664
9149,1000253562,1297.5000000000005,1362.4999999999995,1410.0,1452.4999999999995,1501.2499999999995,1548.7499999999998,1603.2500000000005,1652.25,1685.0,1700.999999999999,1707.7499999999998,245.00000000000006,267.49999999999994,292.49999999999994,309.99999999999994,342.5,362.5000000000001,409.99999999999994,450.7499999999999,495.5000000000002,539.7500000000001,557.0000000000001
9151,1000253583,1270.0,1304.9999999999995,1343.3333333333335,1401.6666666666674,1475.333333333333,1513.0,1524.6666666666667,1533.4999999999998,1540.8333333333328,1536.1666666666658,1531.666666666667,255.00000000000017,280.83333333333326,314.1666666666668,384.1666666666667,450.33333333333326,470.9999999999999,498.83333333333337,513.1666666666665,521.6666666666665,545.4999999999999,553.3333333333333
9152,1000253591,1300.0000000000002,1350.0000000000002,1409.0000000000002,1471.4999999999998,1543.5000000000005,1612.0,1661.9999999999998,1683.4999999999998,1687.5000000000005,1689.9999999999995,1692.5,237.5000000000001,265.00000000000017,290.99999999999994,324.0000000000001,368.5000000000001,432.9999999999998,510.9999999999994,563.4999999999999,592.0,612.0000000000002,612.0
9153,1000253595,1406.6666666666658,1461.666666666666,1520.000000000001,1568.3333333333333,1620.999999999999,1660.3333333333326,1692.3333333333335,1734.6666666666663,1753.3333333333342,1771.6666666666665,1793.3333333333333,539.9999999999997,606.6666666666665,623.3333333333337,658.3333333333335,735.333333333333,795.6666666666658,854.3333333333331,878.6666666666666,833.3333333333339,833.3333333333334,900.0000000000001
9155,1000253614,1286.666666666667,1329.9999999999998,1366.6666666666665,1416.6666666666665,1491.666666666667,1593.3333333333328,1632.666666666667,1634.6666666666667,1641.6666666666667,1655.0000000000002,1659.999999999999,210.00000000000003,239.99999999999994,265.99999999999983,284.66666666666663,336.6666666666665,389.99999999999966,433.66666666666663,455.9999999999999,473.3333333333336,496.66666666666674,501.66666666666646
9156,1000253632,1310.0,1345.0000000000005,1400.9999999999998,1480.9999999999998,1557.5000000000007,1591.5000000000005,1590.0000000000002,1595.9999999999995,1612.5000000000005,1627.5,1630.0000000000002,322.5000000000002,375.0000000000003,413.5,435.4999999999999,468.0000000000003,507.0000000000001,536.9999999999998,550.9999999999999,574.9999999999998,600.0000000000001,590.0
9157,1000253633,1272.5000000000002,1325.0000000000002,1375.0,1427.5,1475.0,1530.0000000000005,1592.4999999999998,1634.9999999999993,1652.5000000000005,1657.5,1662.4999999999998,230.0000000000001,255.00000000000006,275.0,302.5,322.5000000000001,462.5,527.5000000000009,479.9999999999999,500.00000000000017,520.0000000000002,527.5
9158,1000253636,1266.6666666666665,1328.3333333333333,1383.333333333333,1440.0,1506.6666666666663,1589.9999999999998,1659.9999999999995,1706.666666666667,1731.333333333334,1745.666666666667,1744.6666666666658,241.6666666666667,253.3333333333333,286.9999999999999,325.6666666666666,350.3333333333333,407.6666666666664,469.66666666666674,514.6666666666666,533.3333333333336,593.3333333333333,580.6666666666663
9159,1000253643,1411.2499999999995,1462.5,1523.7500000000005,1596.9999999999995,1664.7499999999995,1705.0,1718.2499999999995,1719.9999999999998,1745.5000000000005,1740.500000000001,1736.7499999999986,373.7499999999999,407.5,444.99999999999994,513.5000000000001,548.0,580.0000000000002,615.9999999999999,637.7499999999999,637.5000000000002,664.5000000000002,690.4999999999998
9160,1000253647,1344.9999999999995,1397.4999999999995,1455.0,1530.0,1567.25,1589.5000000000007,1607.0,1625.2499999999998,1630.000000000001,1622.5000000000002,1627.4999999999993,397.4999999999999,482.50000000000017,555.0000000000001,637.5,703.4999999999999,745.0000000000005,750.9999999999999,712.5000000000001,752.5,792.5000000000002,837.4999999999995
9165,1000253681,1231.666666666667,1281.666666666666,1335.833333333334,1382.5000000000005,1431.6666666666665,1473.333333333333,1538.3333333333333,1608.333333333333,1686.666666666666,1733.3333333333326,1769.166666666667,251.5000000000001,284.1666666666666,312.5000000000001,352.83333333333354,370.83333333333314,408.0,452.5000000000001,526.6666666666662,606.6666666666667,681.6666666666664,690.6666666666667
9166,1000253683,1236.666666666666,1276.666666666667,1335.0,1385.833333333333,1454.1666666666665,1537.9166666666674,1586.2499999999995,1635.833333333333,1681.2500000000005,1653.8333333333326,1636.333333333334,223.33333333333326,257.08333333333337,282.9166666666666,321.6666666666665,370.8333333333333,402.50000000000006,501.2499999999999,537.5000000000001,558.3333333333336,560.9166666666664,560.0833333333334
9167,1000253700,1238.75,1289.9999999999993,1345.3333333333337,1402.5454545454547,1487.333333333334,1559.0769230769233,1598.666666666666,1615.2727272727263,1612.4166666666663,1620.0000000000002,1629.9999999999998,223.33333333333326,259.9999999999999,303.66666666666674,335.3636363636363,400.91666666666686,461.07692307692304,519.3333333333331,543.8181818181818,550.8333333333333,567.5384615384617,568.3333333333333
9168,1000253752,1333.3333333333328,1399.9999999999995,1460.000000000001,1520.6666666666674,1591.3333333333328,1666.6666666666665,1709.9999999999998,1739.3333333333333,1758.0000000000002,1761.9999999999993,1769.9999999999998,303.33333333333314,321.66666666666663,358.33333333333337,385.00000000000006,436.99999999999955,519.3333333333343,487.33333333333337,528.6666666666664,580.6666666666667,619.9999999999998,636.6666666666667
9169,1000253754,1302.5000000000002,1322.4999999999998,1380.0000000000005,1464.9999999999998,1553.7499999999995,1602.4999999999998,1627.500000000001,1640.0000000000002,1656.2499999999995,1656.2499999999984,1646.25,225.00000000000006,248.24999999999991,279.74999999999994,316.2499999999998,378.75000000000017,427.5,460.0,492.24999999999994,498.25,496.9999999999998,500.00000000000006
9170,1000253760,1290.0000000000002,1366.666666666666,1438.333333333334,1516.666666666667,1584.1666666666658,1630.833333333333,1648.0000000000005,1666.666666666666,1674.166666666666,1679.1666666666663,1688.3333333333337,309.1666666666668,377.49999999999983,435.8333333333336,499.16666666666686,526.6666666666664,528.3333333333331,535.5000000000001,566.9999999999998,620.5,634.1666666666665,642.5
9171,1000253782,1378.750000000001,1459.5833333333335,1556.2500000000002,1639.0833333333335,1690.9166666666658,1709.7499999999993,1718.5833333333326,1727.499999999999,1732.9166666666677,1743.7500000000002,1752.9166666666665,294.5833333333335,342.91666666666663,393.3333333333335,437.41666666666663,493.1666666666664,536.4999999999998,550.1666666666664,562.0833333333333,570.0000000000002,590.4166666666667,593.3333333333335
9172,1000253792,1329.166666666667,1389.9999999999995,1433.3333333333335,1481.6666666666672,1565.0,1579.9999999999995,1634.166666666667,1644.9999999999998,1632.4999999999995,1638.3333333333326,1640.0000000000005,341.6666666666669,399.9999999999999,443.3333333333334,516.6666666666669,588.3333333333333,674.9999999999997,740.0000000000002,791.6666666666665,739.1666666666663,592.833333333333,559.3333333333335
9174,1000253798,1373.3333333333333,1432.5000000000005,1470.8333333333335,1556.2500000000011,1652.9166666666674,1687.166666666666,1704.5833333333328,1714.7499999999989,1719.999999999999,1720.0,1715.8333333333333,282.4999999999999,316.66666666666674,356.6666666666666,405.00000000000034,466.25000000000034,525.0833333333335,560.5833333333335,547.4166666666661,536.6666666666669,549.583333333333,535.0000000000001
9176,1000253815,1280.0,1314.9999999999998,1342.5000000000002,1389.9999999999995,1450.0000000000002,1515.0000000000005,1595.0,1649.4999999999995,1665.0000000000007,1677.0000000000002,1694.0000000000002,232.5000000000001,247.5,265.0,289.99999999999994,314.00000000000006,345.00000000000006,387.99999999999966,452.0,514.9999999999998,550.9999999999999,568.4999999999998
9178,1000253826,1321.2499999999998,1395.0000000000002,1455.0,1515.166666666667,1578.333333333334,1649.499999999999,1667.2500000000011,1680.083333333333,1670.0,1670.8333333333335,1680.1666666666667,390.4166666666663,454.1666666666667,502.9166666666665,545.2500000000002,663.0833333333336,703.1666666666656,532.1666666666671,565.7499999999998,552.3333333333335,557.1666666666667,568.416666666667
9179,1000253864,1327.4999999999995,1370.0,1425.0000000000002,1470.7499999999998,1540.249999999999,1612.500000000001,1693.75,1714.2500000000002,1726.0000000000007,1730.0000000000002,1737.4999999999995,355.0,392.5,448.7500000000002,491.24999999999983,548.7499999999999,595.0000000000003,676.2499999999998,760.7499999999995,818.5000000000003,830.2500000000003,814.9999999999998
9180,1000253879,1248.75,1306.25,1375.0,1443.3333333333342,1519.5833333333337,1578.9166666666665,1607.333333333333,1619.499999999999,1634.1666666666665,1643.333333333333,1644.6666666666672,227.4999999999999,260.00000000000006,293.08333333333326,330.00000000000034,379.6666666666671,424.1666666666667,456.9166666666667,479.1666666666665,485.8333333333333,496.5833333333332,502.5000000000001
9182,1000253892,1379.9999999999998,1432.5,1499.9999999999998,1580.0000000000005,1649.5,1693.5000000000005,1714.0000000000005,1714.9999999999993,1715.0000000000002,1722.4999999999998,1724.9999999999998,315.00000000000017,370.0000000000004,430.0,482.49999999999994,550.5000000000005,608.0000000000001,645.9999999999999,678.4999999999999,690.0000000000002,684.9999999999999,682.5000000000002
9185,1000253955,1282.5000000000005,1340.8333333333326,1425.0000000000005,1481.6666666666672,1556.6666666666665,1630.8333333333328,1658.8333333333337,1676.9999999999995,1679.9999999999993,1688.3333333333328,1690.0000000000007,255.00000000000017,293.33333333333326,358.33333333333366,395.00000000000017,474.9999999999998,529.9999999999998,567.1666666666667,553.8333333333335,585.8333333333331,627.9999999999999,645.8333333333335
9187,1000253964,1371.6666666666667,1403.333333333333,1464.9999999999995,1535.0,1607.3333333333333,1651.666666666667,1671.9999999999993,1673.666666666667,1681.333333333334,1686.0000000000002,1688.666666666666,318.3333333333333,363.3333333333333,403.3333333333332,435.0,486.9999999999999,539.9999999999998,603.3333333333335,639.0,674.333333333334,695.6666666666667,713.6666666666665
9189,1000253986,1235.8333333333328,1285.8333333333333,1326.6666666666665,1385.0,1481.6666666666665,1531.2500000000002,1576.2499999999995,1584.5833333333333,1603.3333333333337,1609.5833333333328,1610.0,219.16666666666652,247.50000000000003,268.33333333333326,297.4999999999999,345.8333333333335,413.2500000000003,469.4166666666665,503.3333333333333,528.0,539.1666666666665,551.0
9191,1000254005,1297.083333333333,1326.6666666666665,1404.5833333333326,1461.9999999999995,1546.5000000000005,1634.3333333333326,1696.416666666667,1733.2499999999993,1725.833333333334,1735.416666666667,1740.0,257.0833333333332,282.08333333333326,307.9166666666666,346.0,419.00000000000034,509.08333333333394,648.7499999999997,602.6666666666665,614.0833333333333,657.7499999999997,641.1666666666667
9192,1000254021,1310.8333333333335,1360.8333333333335,1412.9166666666665,1461.6666666666674,1504.583333333334,1561.5833333333337,1622.9999999999998,1646.416666666666,1646.25,1661.2499999999995,1670.0000000000005,327.4999999999999,363.75,414.99999999999966,456.2500000000002,491.25000000000045,568.0000000000003,644.0000000000002,669.0833333333329,644.1666666666661,629.5833333333333,667.5000000000003
9194,1000254137,1328.7499999999995,1375.0,1434.999999999999,1495.1666666666667,1554.8333333333328,1590.5833333333326,1642.0,1652.7499999999993,1650.8333333333337,1659.9999999999993,1660.833333333334,343.7499999999997,389.91666666666674,451.1666666666667,527.5,512.9166666666674,660.4166666666666,721.5833333333339,740.3333333333331,753.7500000000002,741.666666666667,759.9999999999999
9200,1000254247,1413.75,1467.4999999999989,1521.25,1583.75,1636.2500000000005,1670.0,1674.9999999999998,1690.9999999999998,1695.4999999999995,1699.999999999999,1700.0000000000002,570.0000000000002,667.4999999999998,720.0000000000003,824.9999999999998,890.0000000000006,940.0000000000001,922.5000000000005,969.7499999999995,967.7499999999995,852.9999999999986,807.4999999999999
9201,1000254266,1373.3333333333328,1430.0,1490.0000000000007,1556.666666666667,1623.3333333333328,1660.0,1680.0000000000002,1686.3333333333335,1699.9999999999998,1701.3333333333335,1694.6666666666667,436.6666666666665,496.6666666666667,575.0000000000003,636.3333333333336,694.9999999999994,764.6666666666669,736.3333333333336,684.0000000000001,689.0000000000002,710.6666666666667,727.6666666666661
9202,1000254273,1326.6666666666663,1394.166666666667,1436.6666666666665,1495.0,1573.3333333333328,1653.333333333334,1683.8333333333328,1744.6666666666665,1722.5000000000007,1722.7499999999998,1751.4166666666665,349.1666666666666,405.00000000000006,478.74999999999994,553.7499999999998,592.9999999999999,733.5000000000005,757.0,805.6666666666666,796.25,808.7499999999998,917.25
